filename,field,p_low,p_high
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0029.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0030.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0031.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0032.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0033.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0034.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0035.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0036.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0037.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0038.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0039.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0040.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0041.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0042.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0043.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
